iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
FIN,Europe,Finland,2021-05-27,92310.0,143.0,152.857,973.0,1.0,0.714,16660.214,25.809,27.588,175.608,0.18,0.129,0.8,19.0,3.429,99.0,17.868,,,,,5016596.0,19661.0,906.178,3.551,17628.0,3.184,0.008,125.0,tests performed,,,,,,39311.0,,,,,7095.0,24465.0,0.442,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-05-28,92437.0,127.0,140.0,973.0,0.0,0.714,16683.136,22.921,25.267,175.608,0.0,0.129,0.79,20.0,3.61,107.0,19.311,,,,,5035567.0,18971.0,909.605,3.427,17659.0,3.19,0.008,125.0,tests performed,,,,,,39249.0,,,,,7084.0,24114.0,0.435,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-05-29,92572.0,135.0,135.286,973.0,0.0,0.714,16707.501,24.365,24.417,175.608,0.0,0.129,0.79,,,,,,,,,5047903.0,12336.0,911.834,2.228,17572.0,3.174,0.007,142.9,tests performed,,,,,,39187.0,,,,,7073.0,23762.0,0.429,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-05-30,92636.0,64.0,129.0,973.0,0.0,0.429,16719.051,11.551,23.282,175.608,0.0,0.077,0.79,,,,,,,,,5056666.0,8763.0,913.416,1.583,17537.0,3.168,0.007,142.9,tests performed,2964331.0,2469560.0,494771.0,,,39126.0,53.5,44.57,8.93,,7062.0,23411.0,0.423,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-215.1,-0.27,0.92,-38.821494221445
FIN,Europe,Finland,2021-05-31,92715.0,79.0,127.0,975.0,2.0,0.429,16733.309,14.258,22.921,175.969,0.361,0.077,0.79,17.0,3.068,95.0,17.146,,,,,5069932.0,13266.0,915.813,2.396,17235.0,3.113,0.007,142.9,tests performed,,,,,,39659.0,,,,,7158.0,23699.0,0.428,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-01,92866.0,151.0,121.714,975.0,0.0,0.429,16760.562,27.253,21.967,175.969,0.0,0.077,0.79,,,,,,,,,5092312.0,22380.0,919.855,4.043,17120.0,3.092,0.007,142.9,tests performed,,,,,,40193.0,,,,,7254.0,23987.0,0.433,52.31,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-02,92987.0,121.0,117.143,976.0,1.0,0.571,16782.4,21.838,21.142,176.15,0.18,0.103,0.79,14.0,2.527,79.0,14.258,,,,,5118699.0,26387.0,924.622,4.766,17395.0,3.142,0.007,142.9,tests performed,,,,,,40726.0,,,,,7350.0,24276.0,0.438,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-03,93106.0,119.0,113.714,976.0,0.0,0.429,16803.877,21.477,20.523,176.15,0.0,0.077,0.79,,,,,,,,,5136161.0,17462.0,927.776,3.154,17081.0,3.085,0.007,142.9,tests performed,,,,,,41260.0,,,,,7447.0,24564.0,0.443,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-04,93217.0,111.0,111.429,976.0,0.0,0.429,16823.911,20.033,20.111,176.15,0.0,0.077,0.79,,,,,,,,,5151883.0,15722.0,930.616,2.84,16617.0,3.002,0.006,166.7,tests performed,,,,,,41793.0,,,,,7543.0,24853.0,0.449,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-05,93319.0,102.0,106.714,977.0,1.0,0.571,16842.32,18.409,19.26,176.33,0.18,0.103,0.8,,,,,,,,,5161679.0,9796.0,932.386,1.77,16254.0,2.936,0.007,142.9,tests performed,,,,,,42327.0,,,,,7639.0,25141.0,0.454,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-06,93383.0,64.0,106.714,977.0,0.0,0.571,16853.871,11.551,19.26,176.33,0.0,0.103,0.8,,,,,,,,,5169210.0,7531.0,933.746,1.36,16078.0,2.904,0.006,166.7,tests performed,3264354.0,2647566.0,616788.0,,,42860.0,58.92,47.78,11.13,,7735.0,25429.0,0.459,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-180.8,-0.23,3.5,-32.6309909587971
FIN,Europe,Finland,2021-06-07,93443.0,60.0,104.0,977.0,0.0,0.286,16864.7,10.829,18.77,176.33,0.0,0.052,0.8,,,,,,,,,5182547.0,13337.0,936.155,2.409,16088.0,2.906,0.006,166.7,tests performed,,,,,,43783.0,,,,,7902.0,26288.0,0.474,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-08,93582.0,139.0,102.286,978.0,1.0,0.429,16889.786,25.087,18.461,176.511,0.18,0.077,0.8,,,,,,,,,5198816.0,16269.0,939.094,2.939,15215.0,2.748,0.007,142.9,tests performed,,,,,,44705.0,,,,,8068.0,27147.0,0.49,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-09,93683.0,101.0,99.429,979.0,1.0,0.429,16908.015,18.229,17.945,176.691,0.18,0.077,0.8,7.0,1.263,58.0,10.468,,,,,5221058.0,22242.0,943.112,4.018,14623.0,2.641,0.006,166.7,tests performed,,,,,,45628.0,,,,,8235.0,28006.0,0.505,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-10,93764.0,81.0,94.0,979.0,0.0,0.429,16922.634,14.619,16.965,176.691,0.0,0.077,0.8,,,,,,,,,5235909.0,14851.0,945.794,2.683,14250.0,2.574,0.006,166.7,tests performed,,,,,,46550.0,,,,,8401.0,28864.0,0.521,49.54,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-11,93837.0,73.0,88.571,980.0,1.0,0.571,16935.809,13.175,15.985,176.872,0.18,0.103,0.81,,,,,,,,,5249994.0,14085.0,948.338,2.544,14016.0,2.532,0.006,166.7,tests performed,,,,,,47473.0,,,,,8568.0,29723.0,0.536,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-12,93907.0,70.0,84.0,980.0,0.0,0.429,16948.443,12.634,15.16,176.872,0.0,0.077,0.82,,,,,,,,,5259191.0,9197.0,950.0,1.661,13930.0,2.516,0.006,166.7,tests performed,,,,,,48395.0,,,,,8734.0,30582.0,0.552,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-13,93953.0,46.0,81.429,980.0,0.0,0.429,16956.745,8.302,14.696,176.872,0.0,0.077,0.84,,,,,,,,,5268961.0,9770.0,951.765,1.765,14250.0,2.574,0.006,166.7,tests performed,3609576.0,2867648.0,741928.0,,,49317.0,65.15,51.76,13.39,,8901.0,31440.0,0.567,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-194.3,-0.24,-1.36,-35.0674864120258
FIN,Europe,Finland,2021-06-14,94001.0,48.0,79.714,980.0,0.0,0.429,16965.408,8.663,14.387,176.872,0.0,0.077,0.86,,,,,,,,,5281191.0,12230.0,953.974,2.209,14092.0,2.546,0.005,200.0,tests performed,,,,,,49314.0,,,,,8900.0,31562.0,0.57,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-15,94094.0,93.0,73.143,980.0,0.0,0.286,16982.193,16.785,13.201,176.872,0.0,0.052,0.89,,,,,,,,,5297957.0,16766.0,957.002,3.029,14163.0,2.558,0.005,200.0,tests performed,,,,,,49311.0,,,,,8900.0,31683.0,0.572,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-16,94172.0,78.0,69.857,982.0,2.0,0.429,16996.27,14.078,12.608,177.232,0.361,0.077,0.92,12.0,2.166,43.0,7.761,,,,,5319175.0,21218.0,960.835,3.833,14017.0,2.532,0.005,200.0,tests performed,,,,,,49307.0,,,,,8899.0,31804.0,0.574,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-17,94236.0,64.0,67.429,982.0,0.0,0.429,17007.821,11.551,12.17,177.232,0.0,0.077,0.95,,,,,,,,,5333717.0,14542.0,963.462,2.627,13973.0,2.524,0.005,200.0,tests performed,,,,,,49304.0,,,,,8898.0,31925.0,0.576,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-18,94327.0,91.0,70.0,982.0,0.0,0.286,17024.245,16.424,12.634,177.232,0.0,0.052,0.99,,,,,,,,,5346667.0,12950.0,965.801,2.339,13810.0,2.495,0.005,200.0,tests performed,,,,,,49301.0,,,,,8898.0,32046.0,0.578,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-19,94408.0,81.0,71.571,982.0,0.0,0.286,17038.864,14.619,12.917,177.232,0.0,0.052,1.04,,,,,,,,,5356190.0,9523.0,967.521,1.72,13857.0,2.503,0.005,200.0,tests performed,,,,,,49297.0,,,,,8897.0,32168.0,0.581,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-20,94465.0,57.0,73.143,982.0,0.0,0.286,17049.151,10.287,13.201,177.232,0.0,0.052,1.09,,,,,,,,,5364291.0,8101.0,968.985,1.463,13619.0,2.46,0.006,166.7,tests performed,3954634.0,3093670.0,860964.0,,,49294.0,71.37,55.83,15.54,,8897.0,32289.0,0.583,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-163.6,-0.2,3.14,-29.5267152702389
FIN,Europe,Finland,2021-06-21,94545.0,80.0,77.714,982.0,0.0,0.286,17063.59,14.438,14.026,177.232,0.0,0.052,1.14,,,,,,,,,5373320.0,9029.0,970.616,1.631,13161.0,2.377,0.006,166.7,tests performed,,,,,,47609.0,,,,,8593.0,30440.0,0.549,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-22,94657.0,112.0,80.429,983.0,1.0,0.429,17083.804,20.214,14.516,177.413,0.18,0.077,1.18,,,,,,,,,5386710.0,13390.0,973.034,2.419,12679.0,2.29,0.007,142.9,tests performed,,,,,,45924.0,,,,,8288.0,28591.0,0.516,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-23,94767.0,110.0,85.0,983.0,0.0,0.143,17103.657,19.853,15.341,177.413,0.0,0.026,1.23,5.0,0.902,33.0,5.956,,,,,5401842.0,15132.0,975.768,2.733,11810.0,2.133,0.008,125.0,tests performed,,,,,,44239.0,,,,,7984.0,26743.0,0.483,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-24,94911.0,144.0,96.429,984.0,1.0,0.286,17129.646,25.989,17.404,177.593,0.18,0.052,1.28,5.0,0.902,33.0,5.956,,,,,5414423.0,12581.0,978.04,2.273,11529.0,2.083,0.009,111.1,tests performed,,,,,,42554.0,,,,,7680.0,24894.0,0.449,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-25,95073.0,162.0,106.571,984.0,0.0,0.286,17158.884,29.238,19.234,177.593,0.0,0.052,1.32,6.0,1.083,35.0,6.317,,,,,5422047.0,7624.0,979.417,1.377,10769.0,1.945,0.011,90.9,tests performed,,,,,,40869.0,,,,,7376.0,23045.0,0.416,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-26,95268.0,195.0,122.857,984.0,0.0,0.286,17194.078,35.194,22.173,177.593,0.0,0.052,1.34,6.0,1.083,35.0,6.317,,,,,5426935.0,4888.0,980.3,0.883,10106.0,1.826,0.013,76.9,tests performed,,,,,,39184.0,,,,,7072.0,21196.0,0.383,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-27,95399.0,131.0,133.429,984.0,0.0,0.286,17217.721,23.643,24.081,177.593,0.0,0.052,1.35,7.0,1.263,35.0,6.317,,,,,5434539.0,7604.0,981.674,1.374,10035.0,1.813,0.014,71.4,tests performed,4217126.0,3229102.0,988024.0,,,37499.0,76.11,58.28,17.83,,6768.0,19347.0,0.349,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-78.9000000000001,-0.09,8.51,-14.239962315537
FIN,Europe,Finland,2021-06-28,95518.0,119.0,139.0,984.0,0.0,0.286,17239.198,21.477,25.087,177.593,0.0,0.052,1.35,5.0,0.902,29.0,5.234,,,,,5446168.0,11629.0,983.775,2.101,10407.0,1.88,0.015,66.7,tests performed,,,,,,38797.0,,,,,7002.0,19680.0,0.355,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-29,95748.0,230.0,155.857,984.0,0.0,0.143,17280.709,41.511,28.129,177.593,0.0,0.026,1.35,5.0,0.902,29.0,5.234,,,,,5464696.0,18528.0,987.121,3.347,11141.0,2.012,0.016,62.5,tests performed,,,,,,40095.0,,,,,7236.0,20012.0,0.361,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-06-30,96009.0,261.0,177.429,984.0,0.0,0.143,17327.814,47.106,32.023,177.593,0.0,0.026,1.34,7.0,1.263,38.0,6.858,,,,,5479739.0,15043.0,989.839,2.717,11128.0,2.01,0.017,58.8,tests performed,,,,,,41393.0,,,,,7471.0,20344.0,0.367,47.69,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-01,96205.0,196.0,184.857,984.0,0.0,0.0,17363.189,35.374,33.363,177.593,0.0,0.0,1.31,7.0,1.263,38.0,6.858,,,,,5497841.0,18102.0,993.109,3.27,11917.0,2.153,0.016,62.5,tests performed,,,,,,42691.0,,,,,7705.0,20677.0,0.373,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-02,96407.0,202.0,190.571,984.0,0.0,0.0,17399.646,36.457,34.395,177.593,0.0,0.0,1.29,11.0,1.985,40.0,7.219,,,,,5512988.0,15147.0,995.845,2.736,12992.0,2.347,0.014,71.4,tests performed,,,,,,43989.0,,,,,7939.0,21009.0,0.379,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-03,96574.0,167.0,186.571,984.0,0.0,0.0,17429.786,30.14,33.673,177.593,0.0,0.0,1.28,11.0,1.985,40.0,7.219,,,,,5525125.0,12137.0,998.037,2.192,14027.0,2.534,0.013,76.9,tests performed,,,,,,45287.0,,,,,8173.0,21342.0,0.385,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-04,96706.0,132.0,186.714,984.0,0.0,0.0,17453.61,23.824,33.698,177.593,0.0,0.0,1.27,10.0,1.805,39.0,7.039,,,,,5535007.0,9882.0,999.822,1.785,14353.0,2.593,0.013,76.9,tests performed,4543218.0,3380819.0,1162399.0,,,46585.0,82.0,61.02,20.98,,8408.0,21674.0,0.391,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,-48.8000000000001,-0.06,3.07,-8.80747986056028
FIN,Europe,Finland,2021-07-05,96814.0,108.0,185.143,984.0,0.0,0.0,17473.102,19.492,33.415,177.593,0.0,0.0,1.27,9.0,1.624,41.0,7.4,,,,,5547458.0,12451.0,1002.071,2.249,14470.0,2.614,0.013,76.9,tests performed,,,,,,46343.0,,,,,8364.0,20792.0,0.375,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-06,97057.0,243.0,187.0,985.0,1.0,0.143,17516.958,43.857,33.75,177.774,0.18,0.026,1.28,9.0,1.624,41.0,7.4,,,,,5562802.0,15344.0,1004.843,2.772,14015.0,2.532,0.013,76.9,tests performed,,,,,,46100.0,,,,,8320.0,19910.0,0.359,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-07,97317.0,260.0,186.857,986.0,1.0,0.286,17563.884,46.925,33.724,177.954,0.18,0.052,1.29,7.0,1.263,46.0,8.302,,,,,5581053.0,18251.0,1008.14,3.297,14473.0,2.614,0.014,71.4,tests performed,,,,,,45858.0,,,,,8277.0,19028.0,0.343,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-08,97609.0,292.0,200.571,986.0,0.0,0.286,17616.584,52.7,36.199,177.954,0.0,0.052,1.3,7.0,1.263,46.0,8.302,,,,,5597079.0,16026.0,1011.035,2.895,14177.0,2.561,0.015,66.7,tests performed,,,,,,45616.0,,,,,8233.0,18146.0,0.328,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-09,97893.0,284.0,212.286,986.0,0.0,0.286,17667.841,51.257,38.314,177.954,0.0,0.052,1.3,8.0,1.444,44.0,7.941,,,,,5610901.0,13822.0,1013.531,2.497,13988.0,2.527,0.017,58.8,tests performed,,,,,,45374.0,,,,,8189.0,17264.0,0.312,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-10,98201.0,308.0,232.429,986.0,0.0,0.286,17723.429,55.588,41.949,177.954,0.0,0.052,1.3,8.0,1.444,44.0,7.941,,,,,5622026.0,11125.0,1015.541,2.01,13843.0,2.501,0.017,58.8,tests performed,,,,,,45132.0,,,,,8145.0,16381.0,0.296,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-11,98350.0,149.0,234.857,986.0,0.0,0.286,17750.321,26.892,42.387,177.954,0.0,0.052,1.29,8.0,1.444,44.0,7.941,,,,,5632373.0,10347.0,1017.41,1.869,13909.0,2.512,0.017,58.8,tests performed,4857449.0,3489315.0,1368134.0,,,44890.0,87.67,62.98,24.69,,8102.0,15499.0,0.28,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,69.0999999999999,0.08,12.1,12.4712470976376
FIN,Europe,Finland,2021-07-12,98510.0,160.0,242.286,988.0,2.0,0.571,17779.198,28.877,43.728,178.315,0.361,0.103,1.29,8.0,1.444,44.0,7.941,,,,,5642948.0,10575.0,1019.32,1.91,13641.0,2.464,0.019,52.6,tests performed,,,,,,43983.0,,,,,7938.0,15002.0,0.271,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-13,98840.0,330.0,254.714,990.0,2.0,0.714,17838.756,59.559,45.971,178.676,0.361,0.129,1.29,9.0,1.624,44.0,7.941,,,,,5658840.0,15892.0,1022.191,2.871,13720.0,2.478,0.019,52.6,tests performed,,,,,,43076.0,,,,,7774.0,14504.0,0.262,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-14,99182.0,342.0,266.429,991.0,1.0,0.714,17900.481,61.725,48.085,178.857,0.18,0.129,1.29,10.0,1.805,44.0,7.941,,,,,5679331.0,20491.0,1025.892,3.701,14040.0,2.536,0.02,50.0,tests performed,,,,,,42169.0,,,,,7611.0,14006.0,0.253,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-15,99564.0,382.0,279.286,991.0,0.0,0.714,17969.425,68.944,50.406,178.857,0.0,0.129,1.3,8.0,1.444,41.0,7.4,,,,,5694816.0,15485.0,1028.689,2.797,13962.0,2.522,0.021,47.6,tests performed,,,,,,41262.0,,,,,7447.0,13508.0,0.244,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-16,99946.0,382.0,293.286,991.0,0.0,0.714,18038.368,68.944,52.933,178.857,0.0,0.129,1.3,10.0,1.805,44.0,7.941,,,,,5710913.0,16097.0,1031.597,2.908,14287.0,2.581,0.021,47.6,tests performed,,,,,,40355.0,,,,,7283.0,13010.0,0.235,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-17,100301.0,355.0,300.0,991.0,0.0,0.714,18102.439,64.071,54.144,178.857,0.0,0.129,1.3,10.0,1.805,44.0,7.941,,,,,5721868.0,10955.0,1033.576,1.979,14263.0,2.576,0.022,45.5,tests performed,,,,,,39448.0,,,,,7120.0,12512.0,0.226,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-18,100507.0,206.0,308.143,991.0,0.0,0.714,18139.618,37.179,55.614,178.857,0.0,0.129,1.3,10.0,1.805,44.0,7.941,,,,,5731985.0,10117.0,1035.403,1.827,14230.0,2.57,0.022,45.5,tests performed,5127236.0,3573415.0,1553821.0,,,38541.0,92.54,64.49,28.04,,6956.0,12014.0,0.217,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,245.8,0.29,18.19,44.3622653632318
FIN,Europe,Finland,2021-07-19,100756.0,249.0,320.857,991.0,0.0,0.429,18184.558,44.94,57.909,178.857,0.0,0.077,1.3,12.0,2.166,53.0,9.566,,,,,5745484.0,13499.0,1037.842,2.438,14648.0,2.646,0.023,43.5,tests performed,,,,,,38601.0,,,,,6967.0,11655.0,0.21,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-20,101176.0,420.0,333.714,991.0,0.0,0.143,18260.36,75.802,60.229,178.857,0.0,0.026,1.3,12.0,2.166,54.0,9.746,,,,,5763821.0,18337.0,1041.154,3.312,14997.0,2.709,0.023,43.5,tests performed,,,,,,38660.0,,,,,6977.0,11297.0,0.204,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-21,101600.0,424.0,345.429,991.0,0.0,0.0,18336.884,76.524,62.343,178.857,0.0,0.0,1.3,10.0,1.805,56.0,10.107,,,,,5786927.0,23106.0,1045.328,4.174,15371.0,2.777,0.023,43.5,tests performed,,,,,,38720.0,,,,,6988.0,10938.0,0.197,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-22,102068.0,468.0,357.714,993.0,2.0,0.286,18421.349,84.465,64.561,179.218,0.361,0.052,1.31,10.0,1.805,55.0,9.926,,,,,5807570.0,20643.0,1049.057,3.729,16108.0,2.91,0.023,43.5,tests performed,,,,,,38779.0,,,,,6999.0,10579.0,0.191,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
FIN,Europe,Finland,2021-07-23,102555.0,487.0,372.714,993.0,0.0,0.286,18509.244,87.894,67.268,179.218,0.0,0.052,1.32,9.0,1.624,54.0,9.746,,,,,5828326.0,20756.0,1052.806,3.749,16773.0,3.03,0.023,43.5,tests performed,,,,,,38839.0,,,,,7010.0,10220.0,0.184,43.98,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,,,,
